Date,ARE_REIT,BXP_REIT,KRC_REIT,SLG_REIT,DEI_REIT,HIW_REIT,PDM_REIT,BDN_REIT,OFC_REIT,ESRT_REIT,HPP_REIT,FSP_REIT,PLD_REIT,FR_REIT,EGP_REIT,STAG_REIT,TRNO_REIT,REXR_REIT,GOOD_REIT,KIM_REIT,FRT_REIT,BRX_REIT,REG_REIT,SKT_REIT,ALX_REIT,AKR_REIT,ROIC_REIT,RPT_REIT,BFS_REIT,KRG_REIT,UBA_REIT,WHLR_REIT,SPG_REIT,MAC_REIT,PEI_REIT,O_REIT,NNN_REIT,SRC_REIT,GTY_REIT,ADC_REIT,EQR_REIT,AVB_REIT,UDR_REIT,ESS_REIT,CPT_REIT,MAA_REIT,AIV_REIT,IRT_REIT,ELS_REIT,SUI_REIT,UMH_REIT,VNO_REIT,DLR_REIT,WPC_REIT,AMH_REIT,EPR_REIT,LXP_REIT,CUZ_REIT,AAT_REIT,OLP_REIT,WSR_REIT,AHH_REIT,LAND_REIT,BRT_REIT,HST_REIT,RLJ_REIT,SHO_REIT,DRH_REIT,RHP_REIT,HT_REIT,INN_REIT,AHT_REIT,CLDT_REIT,SOHO_REIT,IHT_REIT,PSA_REIT,EXR_REIT,CUBE_REIT,VTR_REIT,OHI_REIT,HR_REIT,MPW_REIT,NHI_REIT,LTC_REIT,SBRA_REIT,UHT_REIT,DOC_REIT,WY_REIT,RYN_REIT,PCH_REIT,AMT_REIT,PW_REIT,Total
31/12/2013,48.963715,74.325836,38.739101,64.819336,17.752897,24.173805,10.48476,8.887231,16.534254,12.714004,16.550188,6.635645,28.618673,13.9727,44.425499,12.744925,14.206699,10.745771,8.759797,13.12675,75.93074,13.267298,33.783508,20.484243,209.293823,18.056423,10.770936,10.026939,32.888332,15.952525,11.903311,21.49436,96.41333,35.036182,169.655228,24.39827,20.149523,24.529762,11.65633,19.668428,33.337219,89.308495,17.287907,113.344925,40.401737,44.561768,2.046962,4.767424,14.743768,32.652107,5.730708,43.797272,34.911064,36.64138,14.742417,29.734224,6.072273,21.937712,24.547558,10.782005,6.794582,5.646847,11.565931,5.144817,14.419374,16.909767,9.511144,8.813602,30.315411,15.654655,7.023476,499.913635,14.130318,3.939751,1.533421,108.153938,31.265629,11.636118,43.150982,15.165012,10.933281,6.98489,34.359741,21.990767,12.889314,27.376905,7.841511,22.297302,22.593874,25.829958,67.261406,8.79,3113.727361
02/01/2014,49.048386,74.340637,38.800842,64.538666,17.836739,24.073557,10.48476,8.778848,16.673843,12.406541,16.338293,6.646752,28.58769,13.884619,44.272121,12.58241,14.046171,10.444561,8.745171,13.140045,75.548897,13.252191,33.542709,20.624977,207.105804,18.020063,10.653864,9.963236,32.874561,15.633964,11.819438,22.348101,96.36898,34.732773,168.225037,24.411333,20.19603,24.554724,11.529422,19.539656,33.414337,89.316048,17.22868,114.809219,40.941555,44.796539,2.046962,4.904616,14.703074,32.14669,5.609039,43.723289,35.159828,36.324848,14.687812,29.728172,6.072273,21.660835,24.41478,10.72309,6.843205,5.798971,11.487393,5.130262,14.285864,16.854137,9.454362,8.783078,30.351707,15.317397,6.898614,504.139954,14.019773,3.886692,1.533421,107.025841,31.013308,11.621525,42.804451,15.042876,10.922168,7.030617,33.765636,21.909977,12.761108,27.424747,7.736871,22.085417,22.835384,25.638113,66.949623,9.19,3109.57059
03/01/2014,49.56403,75.229286,38.847187,65.121025,17.928215,24.220589,10.440334,8.778848,16.771551,12.34837,16.678833,6.707832,28.843277,14.012736,44.969986,12.757429,14.327097,10.8516,8.842661,13.25304,76.320114,13.298158,34.141045,20.855288,210.809692,18.150957,10.778255,10.05879,33.212181,15.952522,11.954926,21.996559,97.547531,34.917194,172.694336,24.659702,20.468414,24.529762,11.700746,19.709099,33.697144,90.464226,17.53223,115.413475,41.573711,45.273392,2.046962,4.858887,15.02863,32.49894,5.736794,44.182018,35.415688,36.426376,14.787916,29.837036,6.060379,22.299795,24.789673,10.883775,6.925098,5.786801,11.465977,5.188478,14.189436,17.132263,9.539536,8.790709,30.583895,15.28929,6.922025,508.970032,14.088864,3.873427,1.533421,107.859344,31.235935,11.614225,42.781837,15.226076,11.199946,7.047762,34.537357,22.071539,12.805487,27.97146,7.903059,22.134863,23.050049,25.749504,67.14344,9.39,3143.057379
06/01/2014,49.379318,76.066063,38.97842,64.770233,18.06542,24.066875,10.389562,8.810728,16.994898,12.464712,16.89072,6.613433,28.967205,13.988713,44.264462,12.876188,14.359199,10.835319,8.847541,13.259685,77.315926,13.265324,34.177525,20.829699,207.962006,18.332756,10.727035,9.969606,32.722958,15.805493,11.929115,22.548985,98.20649,34.946938,172.515579,24.790419,20.561422,24.529762,11.795925,19.844645,33.960636,91.808823,17.658104,116.436127,42.340847,45.368778,2.050122,4.847454,14.975724,32.29985,5.730708,44.019241,35.344616,36.384575,14.906219,29.933828,6.066325,22.491486,24.711565,11.001612,6.935336,5.902416,11.444558,5.181201,14.130096,17.111404,9.482753,8.775447,30.569374,15.317397,6.953241,508.970032,13.909216,3.866794,1.533421,107.801857,31.369532,11.796721,43.844048,15.465261,11.1555,6.973456,34.635357,21.860273,12.810419,28.032969,7.86613,21.908846,22.899788,25.755695,67.573204,9.42,3147.254684
07/01/2014,49.517845,76.554787,39.387581,65.352608,18.073053,24.394361,10.440334,8.97011,16.98093,12.531187,16.883156,6.668962,29.222797,13.668423,44.440845,12.994949,14.383277,10.721347,8.920662,13.299566,77.847557,13.298158,34.33075,20.887276,208.92598,18.310942,10.734351,10.039679,32.66095,15.707474,11.974277,22.343077,98.136841,35.095688,170.549057,24.914591,20.69429,24.704449,11.789581,19.82432,34.01849,91.415977,17.56925,115.67688,41.850742,45.332088,2.041432,4.858887,15.114099,33.471455,5.767211,44.640751,35.437004,36.53389,15.051825,30.012457,6.090115,22.661873,24.992739,11.231922,6.889273,5.95718,11.437416,5.188478,14.130096,17.167023,9.496953,8.760188,30.917662,15.486024,7.000064,510.177582,13.999043,3.866794,1.616559,107.679703,31.273058,11.738323,43.859119,15.500877,11.199946,7.099208,34.757839,22.071539,12.928762,28.183313,7.927679,21.972401,22.851482,25.922777,68.508583,9.41,3154.920099
08/01/2014,49.410095,76.043846,39.37986,65.289406,17.935844,24.207224,10.453027,8.899978,16.939058,12.589354,16.648567,6.652303,29.184076,13.460235,43.96537,12.619918,14.134464,10.688785,8.886535,13.392612,77.473167,13.350697,34.184814,20.791309,205.951523,18.180038,10.63923,9.842198,32.178616,15.535945,11.825891,22.197439,97.801025,35.113533,173.766983,24.627024,20.561422,24.679501,11.535768,19.383778,34.326977,91.642624,17.445866,115.777611,41.801018,45.273392,2.034322,4.85317,14.967587,32.728676,5.718543,44.339859,35.16692,36.54583,15.079126,29.66769,6.018748,22.61928,24.563177,11.087314,6.873912,5.987605,10.723475,5.122986,14.271024,17.264368,9.475656,8.767817,30.859619,15.429815,6.976655,498.706146,13.840119,3.767305,1.616559,107.873695,31.146887,11.563126,43.610516,15.485617,11.188836,7.144935,34.978336,22.090183,12.899173,28.060299,7.903059,21.76759,22.749508,25.66287,69.047867,9.37,3134.283746
09/01/2014,49.348541,76.080872,39.086506,64.896545,17.989199,23.93989,10.383215,8.804352,16.848324,12.547806,16.693972,6.663412,28.812304,13.524293,43.758312,12.563665,14.070248,10.705065,8.920662,13.47237,77.360878,13.416368,34.33075,20.644176,206.693573,18.252766,10.756302,9.982347,32.288853,15.560444,11.845243,22.398321,97.705948,34.994541,172.604935,24.692377,20.45513,24.953989,11.63729,19.22789,34.34626,91.317833,17.543079,117.0327,41.893353,45.200039,2.031951,4.876034,14.898409,32.422367,5.688125,44.6161,35.323292,36.426376,15.206524,29.3955,5.96522,22.683176,24.422592,11.087314,6.858558,6.054539,10.509289,5.319463,14.31553,17.208742,9.447263,8.706771,30.859619,15.429815,7.039084,502.328735,14.040503,3.70098,1.616559,109.971848,31.532793,11.636118,43.723515,15.546685,11.311057,7.213527,35.027325,22.102615,12.953415,28.080811,7.87844,21.894718,22.524109,25.452465,69.182701,9.48,3140.23551
10/01/2014,49.833401,77.339745,39.526546,65.121025,18.431309,24.180498,10.491109,8.880855,17.043741,12.639215,16.724239,6.746701,29.122103,13.580344,43.973045,12.626169,14.18262,10.819036,8.969408,13.665115,78.454033,13.495169,34.739368,21.034414,207.987305,18.318214,10.748986,10.007828,32.585155,15.682969,11.929115,21.896122,98.656387,35.048092,174.660889,25.202173,21.152687,25.552879,11.732472,19.41766,34.429813,92.005203,17.617859,117.27285,42.163269,45.80896,2.086463,4.858887,15.024564,32.812912,5.706376,45.232681,35.536507,36.790703,15.370334,29.716064,6.036589,22.555382,24.969309,11.103376,6.83297,5.938927,10.466454,5.122986,14.226521,17.319996,9.468557,8.851756,31.091812,15.486024,7.007868,503.53598,13.833204,3.807101,1.459521,110.84124,32.334286,11.738323,45.727367,15.755323,11.577723,7.167799,35.474434,22.42573,13.33802,28.258488,7.909216,21.937096,22.540213,25.607182,69.637733,9.07,3165.086092
13/01/2014,49.579418,76.717697,39.140537,64.657951,18.385571,23.993353,10.453027,8.823479,17.06469,12.423158,16.686401,6.674515,28.463774,13.292081,43.65094,12.519912,14.142486,10.73763,8.974282,13.452428,78.072166,13.317864,34.257786,21.168755,204.968445,18.121864,10.646546,9.886789,32.716076,15.413423,11.903311,22.348101,98.320595,34.780361,172.873138,25.025703,20.800587,25.478024,11.789581,19.322775,34.204872,91.272499,17.468306,118.210304,41.801018,45.586266,2.076983,4.847454,14.943173,32.445339,5.64554,44.857796,35.685753,36.784737,15.315729,29.66769,5.983062,22.235901,24.703762,11.039102,6.843205,5.914587,10.352221,5.122986,14.15235,17.333899,9.305307,8.767817,31.011999,15.682761,6.922025,499.913635,13.715744,3.681082,1.477996,110.625694,32.133907,11.570423,45.124722,15.612839,11.59994,7.133503,35.609177,22.121244,13.333094,28.292664,7.903059,21.59808,22.287977,25.27302,69.216393,8.88,3144.333856
14/01/2014,50.056591,77.428612,39.418465,65.135109,18.507536,24.240643,10.48476,8.848977,17.385738,12.38992,16.693972,6.702279,28.827789,13.364146,43.919353,12.544912,14.303017,10.753911,8.954783,13.685057,78.738579,13.219357,34.936378,21.584583,211.044296,18.252766,10.734351,9.975974,32.716076,15.535945,12.045244,23.051188,98.998528,34.982639,172.247421,25.287138,21.05304,26.076918,11.960903,19.376997,34.37841,91.952309,17.647766,118.473717,42.220085,45.912884,2.108584,4.858887,14.983871,32.713341,5.663792,45.143902,36.389385,36.874325,15.443132,29.788649,6.042535,22.299795,24.984926,11.114091,6.884149,6.072792,10.387921,5.101155,14.345204,17.43124,9.440166,8.889913,31.28047,15.823288,6.984457,510.781219,13.936862,3.833632,1.477996,111.897507,32.631142,11.774821,45.154842,15.796035,11.777719,7.162083,35.743919,21.891331,13.26406,28.497688,8.00154,21.852345,22.29871,25.27302,69.654594,9.2,3179.000097
15/01/2014,50.672287,77.895103,39.642342,65.731483,18.74383,24.360945,10.567267,8.785226,17.246147,12.464712,16.754513,6.752256,29.05241,13.620379,44.318138,12.819936,14.094328,10.721347,8.974282,13.798045,78.409103,13.337559,34.863407,21.808485,213.708023,18.245495,10.792888,9.982347,32.716068,15.707474,12.071054,22.810127,99.59417,35.101631,171.889847,25.33943,21.318773,26.126825,11.935522,19.444771,34.564796,92.639709,17.819761,119.11676,42.738605,45.987114,2.110955,4.927483,14.975724,33.134533,5.663792,45.385605,37.320446,37.04155,15.497738,30.042698,6.161482,22.40629,24.992739,11.167652,6.930215,6.145813,10.423609,5.472281,14.426793,17.556396,9.525341,8.966219,31.432838,15.767078,7.015672,514.403748,14.012864,3.826999,1.477996,111.401726,33.135769,11.94272,45.418507,15.902906,11.777719,7.162083,35.964413,22.556217,13.209821,28.504507,8.081556,21.930033,22.110878,25.18018,70.160194,9.1,3196.836498
16/01/2014,50.80312,77.65818,39.889378,65.605194,18.888657,24.467882,10.529189,8.97011,17.239172,12.464712,16.784784,6.757807,28.882006,13.804546,44.394833,13.238713,14.174592,10.721347,9.047398,13.884447,78.244377,13.304729,35.286617,21.770107,213.327545,18.245495,10.829476,10.007828,32.535542,15.560444,12.077505,23.101408,99.733582,35.042141,172.247421,25.202173,21.524723,26.151777,11.973594,19.553211,34.635483,92.79837,17.92445,118.698402,42.816742,46.076199,2.124385,5.07039,15.053047,33.387215,5.675958,45.661831,37.54789,36.969883,15.452233,30.381413,6.185271,22.47019,25.031786,11.173012,6.981403,5.920671,10.48787,5.523219,14.397125,17.43819,9.575026,9.027264,31.273207,15.654655,6.984457,516.818848,13.971404,3.747409,1.477996,112.098686,32.93541,11.840521,46.104034,16.121729,11.844386,7.139219,36.595261,22.891769,13.4465,28.798378,8.093866,22.014788,22.20747,25.099737,70.168587,9,3204.738997
17/01/2014,50.964745,77.56189,39.789021,65.24733,18.599001,24.441145,10.472068,8.817102,17.183338,12.356681,16.610727,6.730042,28.641907,13.796538,44.24144,13.407493,14.046171,10.688785,9.044947,13.798045,77.660347,13.475471,35.220951,21.501415,213.733459,18.165499,10.792888,9.918643,32.306431,15.388919,12.077505,22.900528,99.296356,34.530483,168.671997,25.104145,21.172625,26.076918,11.897451,19.49222,34.603344,92.065628,17.879587,119.659035,42.852249,46.365707,2.143346,5.058957,14.914689,33.21875,5.651624,45.272152,36.794502,36.838486,15.552333,30.568926,6.185271,22.384989,24.695951,11.194431,6.966047,5.780716,10.623796,5.457727,14.404543,17.347809,9.496953,9.019634,31.171618,15.738976,6.961046,522.252686,13.916124,3.787203,1.477996,111.351456,32.638546,11.701827,45.923237,16.238775,11.811053,7.179231,36.736137,22.562447,13.456365,28.689028,8.00154,21.873533,22.491911,25.093538,70.06749,9.24,3199.181612
21/01/2014,51.98835,78.650475,40.368015,65.850784,19.086849,24.81542,10.573616,9.033864,17.392721,12.448093,16.762081,6.785573,28.920736,13.932663,44.578876,13.713764,14.278939,10.6725,9.094022,13.930976,78.57383,13.488604,35.374176,21.757305,216.270309,18.223677,10.829476,9.975974,32.320313,15.462434,12.103308,22.95075,100.056717,34.655426,167.956894,25.685822,21.650942,26.351414,12.113195,19.641319,34.976112,92.262039,18.074001,120.201408,43.25713,46.759155,2.146506,4.904616,15.036772,34.344429,5.688125,45.51878,37.690014,37.250595,15.424933,30.980209,6.256641,22.534081,25.109894,11.258709,7.058174,5.744205,10.630951,5.443173,14.44904,17.507725,9.475656,9.057788,31.323994,15.823288,6.945437,524.064026,13.985227,3.740776,1.487292,111.394531,32.742447,11.519322,46.556053,16.320194,11.855498,7.264971,37.391476,22.918299,13.584567,28.859871,8.063091,22.000662,22.636814,25.285387,70.471977,9.17,3222.766263
22/01/2014,52.596348,79.450226,40.630501,66.26474,19.361256,24.982498,10.637084,9.167746,17.52533,12.34837,16.815048,6.813774,29.238295,14.044766,44.870296,13.738761,14.198676,10.680644,9.133289,14.010733,79.906601,13.619944,35.571186,21.846874,216.974274,18.48547,10.785571,10.116123,32.153675,15.658463,12.071054,22.850307,99.771606,35.054031,169.744629,25.842686,21.943254,26.67581,12.208369,19.668428,34.693336,92.088295,18.111399,119.806282,43.356567,46.766556,2.159146,4.876034,15.101884,34.704327,5.730708,46.021923,37.142769,37.352123,15.379435,31.010445,6.322061,22.83227,25.070835,11.424748,7.170781,5.798971,10.40202,5.39951,14.515799,17.514679,9.596319,9.172252,31.636003,15.79518,6.922025,535.5354,13.957587,3.773938,1.487292,111.602928,32.586613,11.599625,46.435516,16.360909,11.955498,7.327845,37.452721,22.818405,13.79166,28.921387,7.859556,21.972401,22.636814,25.718563,70.295021,9.16,3244.581097
23/01/2014,52.873425,79.161415,40.391186,65.906914,19.307907,24.788677,10.668818,9.231498,17.511368,12.256964,16.345863,6.853259,28.982689,13.788529,45.169376,13.757513,14.134464,10.819036,9.138195,13.877802,80.647873,13.816953,35.410648,21.846874,217.774612,18.369123,10.705081,10.04605,33.118767,15.879009,12.071054,23.101408,98.928871,34.708969,169.744629,25.842686,21.983118,26.900404,12.221065,20.000532,34.558357,91.136482,17.92445,118.210304,42.972996,46.796257,2.137026,4.85317,15.285011,34.091724,5.742877,45.60429,37.277798,37.089329,15.333934,30.986256,6.393432,22.83227,25.352007,11.349762,7.114478,5.88416,10.337631,5.406787,14.367451,17.479912,9.539536,9.279083,31.621498,15.710868,6.906417,539.761719,13.888485,3.70098,1.487292,110.984978,32.675659,11.548525,46.307449,16.350731,11.944387,7.322132,37.716091,22.706018,13.83604,29.037571,7.940971,21.583958,22.43824,25.557669,70.177025,9.5,3244.124097
24/01/2014,52.380859,77.672989,39.873951,64.58078,19.117336,24.447832,10.586312,9.059364,17.225214,12.198796,16.270189,6.791213,28.45603,13.61237,44.762932,13.670012,14.102354,10.892306,9.040035,13.75152,80.176178,13.633078,34.892597,21.680542,218.421432,18.063692,10.58069,9.963236,32.611931,15.805493,11.948471,23.101408,97.065971,33.971237,164.738983,25.842686,21.936617,26.451221,12.011667,19.702316,34.513363,90.282928,17.737501,117.358078,42.646271,46.499336,2.111744,4.715979,15.09781,34.053432,5.706376,44.863525,37.206722,36.420414,15.161026,30.85924,6.357748,22.576681,24.805292,11.312271,7.083768,5.725952,10.194552,5.443173,13.937243,17.25046,9.312405,9.080683,31.019251,15.486024,6.812771,537.950562,14.102687,3.820367,1.403632,109.519165,32.356544,11.439024,46.247173,16.29475,11.822164,7.287834,37.618095,22.762213,14.038212,28.757378,7.828241,21.32263,22.100143,25.19875,67.092888,9.12,3210.806311
27/01/2014,52.149975,77.243477,39.642342,64.089592,18.820055,24.254015,10.529189,8.957359,17.022808,12.124007,16.209652,6.73481,28.277882,13.388165,44.187763,13.401242,13.548534,10.582957,8.995872,13.598654,79.779312,13.580543,34.61533,21.546196,214.553955,17.990973,10.383125,9.874049,32.077305,15.633964,11.793629,23.051188,96.267593,33.411999,159.018219,25.927652,21.604443,26.151777,11.846687,19.329554,34.294861,89.421799,17.498211,118.62867,42.19878,46.187553,2.102264,4.727413,14.935033,33.884983,5.64554,44.888393,36.609715,35.900799,14.769719,30.925777,6.30422,22.214607,24.547558,11.194431,6.930215,5.677274,10.087241,5.414065,13.670218,17.069683,9.09947,8.882281,30.65645,15.148764,6.797165,522.856506,14.379078,3.820367,1.403632,109.670067,32.393654,11.409825,46.224579,16.279484,11.811053,7.316412,37.758965,23.030655,13.944519,28.155981,7.778143,21.421509,24.246822,25.18018,66.781082,9.35,3173.721508
28/01/2014,52.719498,77.991409,40.059223,65.198227,19.063978,24.554764,10.624392,9.065739,17.357824,12.173867,16.262623,6.774289,28.835539,13.340125,44.440845,13.663761,13.56459,10.607379,9.098929,13.75817,81.074677,13.350697,35.075016,21.324003,213.407791,17.990973,10.317271,9.975974,32.368919,15.535945,11.877498,23.051188,96.343658,33.459595,157.498642,26.502798,21.870178,26.551041,11.979936,19.376997,34.616207,88.779739,17.782368,118.48922,42.759918,46.632946,2.139395,4.733126,15.504763,34.214241,5.633373,45.415382,37.043259,36.802647,14.933519,31.095123,6.423168,22.448883,24.945873,11.119448,6.996757,5.652932,9.99424,5.39951,13.729557,17.292177,9.056881,8.912803,30.699989,15.261183,6.984457,528.290283,14.517266,3.93312,1.403632,111.178986,33.135769,11.665321,46.571117,16.462687,11.933276,7.402152,38.346924,23.330341,14.205855,28.634359,7.853297,21.704025,23.838959,25.192562,67.884972,9.36,3196.425955
29/01/2014,52.719498,78.346863,39.866219,64.566742,18.94202,24.340897,10.48476,8.957359,17.050724,12.01598,16.262623,6.73481,28.66514,13.14795,43.842659,13.321457,13.604717,10.631802,8.927159,13.665115,80.984818,13.324426,34.608017,21.001991,216.109848,17.925522,10.317271,9.854939,31.966211,15.413423,11.806531,23.1271,95.437561,33.066936,160.180283,26.496256,21.866816,26.251596,11.789581,19.200788,34.674053,88.84771,17.744987,121.146614,42.866478,46.217239,2.157565,4.767674,15.647196,34.405689,5.615122,45.062401,35.749737,36.462219,14.787916,30.824471,6.328011,22.257202,24.500694,11.033746,6.935336,5.525148,9.572144,5.363126,13.507037,17.125311,9.007195,8.783078,30.213835,15.176866,6.937634,543.384399,14.482607,3.913223,1.403632,111.02092,33.128361,11.67992,46.405392,16.29734,11.655499,7.407867,37.973328,23.436443,14.062863,28.374668,7.721779,21.569828,23.656487,24.480902,67.04232,9.42,3204.58562
30/01/2014,53.296722,79.976013,40.398899,65.773582,19.147829,24.715166,10.624392,9.097618,17.357824,12.157246,16.535053,6.836337,30.059277,13.516287,45.322746,13.566407,14.022087,10.835319,9.123473,13.851217,81.149551,13.501737,35.060417,21.25316,219.381882,18.187315,10.317271,10.128864,32.56332,15.633964,12.071054,22.418613,96.91391,33.394154,166.616043,26.766768,22.270386,26.476179,12.113195,19.431219,35.438862,92.277161,18.245995,122.69606,43.619385,47.390118,2.198648,4.756159,15.797762,35.186764,5.828045,45.430298,35.500969,36.085953,15.03362,30.812307,6.387483,22.896162,25.609747,11.124806,7.020381,5.585997,9.593612,5.392235,13.596047,17.396471,9.106567,8.813602,30.554863,15.28929,6.976655,569.94989,14.739118,3.88006,1.403632,112.673531,33.655254,11.928123,46.578648,16.29734,11.844386,7.602211,38.432678,23.661215,14.250237,29.064888,7.740566,21.732279,23.672588,25.03167,68.40744,9.48,3275.530274
31/01/2014,53.973991,80.042641,40.761753,65.79464,19.384127,24.822102,10.579964,9.084866,17.343864,12.182175,16.444237,6.763011,30.020554,13.74049,45.506813,13.47848,13.861566,11.112104,9.152921,13.897743,81.61377,13.580543,35.126091,21.497889,217.595383,18.507284,10.58069,10.173456,32.35503,15.805493,12.103308,22.772863,98.111458,33.673775,166.70546,26.773346,22.330927,26.451221,12.056086,19.376997,35.593105,93.28936,18.201136,121.317047,43.910603,47.909748,2.209708,4.721611,15.997171,35.799377,5.74896,45.654015,36.240131,35.285633,15.179229,31.067757,6.429114,22.896162,26.140844,11.173012,7.035848,5.537317,9.636534,5.384958,13.640547,17.368658,9.106567,8.836495,30.01067,15.261183,6.953241,567.534729,14.496471,3.899957,1.403632,113.233994,33.885323,12.030318,47.0005,16.504028,11.922163,7.585064,38.567425,23.692425,14.265027,28.976061,7.759355,21.10368,23.753084,24.753183,68.154633,9.3,3278.495905
03/02/2014,53.48912,78.539383,39.974297,63.822968,19.155455,24.427776,10.42764,8.931857,16.911139,11.916263,16.217216,6.6502,29.563585,13.372153,44.701588,13.076509,13.789329,10.859739,8.878085,13.598654,79.532249,13.337559,34.126446,21.246721,213.228561,18.129143,10.280685,9.810347,31.695436,15.315404,11.903311,22.459093,95.792397,33.162128,162.325546,26.077396,21.617945,25.677652,11.757851,19.092337,35.220348,93.130707,17.98427,123.501808,43.58387,47.041225,2.189957,4.761917,16.029726,35.607929,5.64554,44.843651,35.614693,34.562969,15.070024,30.356129,6.220958,22.299795,25.070835,11.01768,6.87606,5.415618,9.886929,5.39951,13.351272,16.916718,8.886534,8.592308,29.451965,14.923923,6.914222,559.082031,13.844788,3.899957,1.403632,111.990906,32.942822,11.709123,46.367706,16.188826,11.644386,7.43645,37.80183,23.480167,13.919869,28.162813,7.571476,20.75761,23.313019,23.744497,66.427162,9.29,3222.219323
04/02/2014,53.989388,79.78347,41.078262,65.717468,19.521328,24.655008,10.541883,9.021111,17.211256,11.924571,16.406404,6.672763,30.012815,13.73248,46.212337,13.447082,13.765247,10.981849,8.882995,13.598654,81.239395,13.495169,34.542362,21.459251,213.791977,18.332756,10.434343,9.893159,31.688486,15.413423,12.01299,22.519821,97.205399,33.685665,161.789261,26.208715,21.617945,26.101873,11.840342,19.322775,35.593105,94.392181,18.103918,124.865372,44.542767,47.969131,2.213658,4.750401,16.062283,36.197567,5.675958,45.614231,36.851364,35.088539,15.060922,30.611588,6.274485,22.789667,24.992739,10.980185,6.906983,5.531233,9.808235,5.392235,13.529287,16.840233,8.936217,8.62283,29.451965,15.036339,6.961046,552.440796,13.907184,3.95965,1.403632,113.938141,33.677525,11.920821,46.699188,16.276672,11.899945,7.413586,38.524551,23.667448,13.83604,28.217489,7.696728,20.771729,23.355953,23.756876,66.688393,9.49,3244.940489
05/02/2014,54.050968,79.035538,41.240391,65.605194,19.422239,24.568134,10.478416,8.982861,17.092607,11.791615,16.262623,6.633277,30.299397,13.636395,45.936268,13.421955,13.652876,10.745771,8.539455,13.638533,82.639549,13.449201,34.637218,21.311125,211.627747,18.376387,10.288001,9.778494,31.313555,14.972335,11.903311,22.519821,97.534851,34.20327,160.984726,26.372843,21.570864,25.977102,11.726129,19.133009,35.850189,95.192917,18.500244,126.747993,45.110992,48.073059,2.240519,4.773434,15.88729,36.021442,5.633373,45.315952,36.908222,35.393139,15.115529,30.222336,6.30422,22.683176,24.883394,10.86235,6.860595,5.409534,9.557838,5.384958,13.388362,16.735945,8.843946,8.561786,29.386652,14.75529,6.773752,540.969238,13.914121,3.93312,1.403632,113.456741,33.610744,11.767524,46.360188,15.96147,11.799942,7.287834,38.040688,23.068123,13.619084,27.814283,7.60279,20.531597,23.361319,23.46603,66.578842,9.3,3226.579789
06/02/2014,54.705147,80.338837,41.935188,65.977043,19.513704,24.648331,10.497455,8.925481,17.204277,12.024293,16.308025,6.66148,30.655672,13.796538,46.104965,13.779955,13.837484,10.721347,8.559082,13.798045,83.635384,13.567408,35.082314,21.369087,213.036423,18.52183,10.295317,9.918643,31.285791,14.94783,11.96137,22.013758,98.415627,34.768471,166.70546,26.425364,21.819733,26.176743,11.776889,19.207558,36.300095,95.925621,18.889099,128.134735,45.991779,48.577843,2.27133,4.796464,15.90764,36.526859,5.700292,46.185978,36.567074,36.014275,15.124625,30.319649,6.363695,23.079998,25.000546,11.065886,6.953376,5.439959,9.686612,5.392235,13.596047,16.819376,8.914924,8.752555,29.727697,14.75529,6.898614,536.742981,13.907184,3.966283,1.403632,113.823212,33.833374,11.877022,46.556053,15.82196,11.899945,7.350707,37.967197,23.030655,13.490881,27.786955,7.778143,20.84236,23.575993,23.65786,67.210876,9.31,3248.43679
07/02/2014,54.435768,80.849808,42.375237,66.243713,19.612801,24.561441,10.211854,8.868103,17.706795,12.173867,16.368568,6.627638,30.926762,13.99672,46.802837,14.093989,13.845512,10.835319,8.588528,13.911037,84.324226,13.633078,35.396061,21.497889,213.811172,18.769077,10.419709,9.988715,31.480209,15.070357,12.032342,21.305269,99.461105,35.238472,169.565826,26.628901,21.907173,26.451221,11.764203,19.363441,36.550758,96.545029,19.13586,129.219406,46.581326,49.461205,2.332162,4.802223,15.984961,36.350723,5.761127,45.927444,36.858463,35.912735,15.270229,30.562931,6.423168,23.10144,25.016171,11.07124,6.994613,5.385194,9.801081,5.326741,13.6628,16.770702,8.971706,8.752555,29.713184,14.727182,6.937634,535.5354,13.997311,3.946385,1.412927,115.145294,34.152473,11.920821,46.661507,15.723783,11.98883,7.259253,37.795715,22.980711,13.505672,27.698109,7.803194,21.10368,23.640388,23.608362,67.733315,9.45,3264.119866
10/02/2014,55.151535,81.397774,43.355686,67.106728,19.780497,24.908979,10.3134,8.912733,17.825443,12.090767,16.368568,6.678401,31.244314,14.236939,47.163277,13.9935,13.821432,10.957427,8.583619,14.043965,84.608765,13.751285,36.133034,21.781271,213.247711,18.899979,10.456297,10.128864,31.757925,15.584954,12.142017,21.811335,100.329178,35.589489,170.995987,26.911201,22.209856,26.476179,11.853035,19.485441,37.019924,97.693214,19.315336,129.637833,47.14246,49.706184,2.382724,4.831014,16.135538,36.657024,5.797629,46.727882,37.569191,35.894821,15.206524,30.714989,6.435063,23.079998,25.422302,11.162295,7.066774,5.415618,9.829695,5.341295,13.610879,17.014055,9.149154,8.836495,29.880066,14.895816,7.015672,539.157959,14.135962,3.972915,1.505883,116.438683,34.812969,12.271218,47.422386,16.033808,12.044387,7.385003,37.850826,23.305363,13.574709,27.773277,7.984807,21.195501,23.747726,23.855888,68.693939,9.3,3291.13946
